guid,text_a,label
897,what is the maximum period for which i can take a policy,int_trvl_max_insurnce_period
898,does NIA have restriction  on the number of people for the coverage under floater mediclaim,int_hlth_limit_floater_members
899,do you restrict number of people who can get coverage in floater policy,int_hlth_limit_floater_members
900,do you have any restriction on the number of people to be covered in floater mediclaim policy,int_hlth_limit_floater_members
901,is there any restriction on the number of people to be covered under floater mediclaim,int_hlth_limit_floater_members
902,do i have to undergo a medical checkup to get travel policy,int_trvl_medical_checkup
903,is a medical check up mandatory to take travel policy,int_trvl_medical_checkup
904,is it mandatory to undergo medical checkup for taking travel policy,int_trvl_medical_checkup
905,should i undergo medical checkup before taking travel policy,int_trvl_medical_checkup
906,is fir a mandatory document,int_pacc_fir
907,does nia make it mandatory for fir in pa policy,int_pacc_fir
908,should i submit fir,int_pacc_fir
909,is fir mandatory in pa policy,int_pacc_fir
910,is post mortem report mandatory,int_pacc_postmortem
911,is it mandatory to submit postmortem report for pa policy,int_pacc_postmortem
912,does nia make it mandatory for postmortem report in pa policy,int_pacc_postmortem
913,is post mortem report mandatory in pa policy,int_pacc_postmortem
914,should i take medical checkup before taking pa policy,int_pacc_med_test
915,is medical checkup mandatory for taking  policy,int_pacc_med_test
916,is it mandatory to undergo health checkup for taking pa policy,int_pacc_med_test
917,do i have to undergo medical checkup to take  policy,int_pacc_med_test
918,which are the products for which portability is applicable,int_hlth_portability_applicable
919,is portability applicable for all the health products,int_hlth_portability_applicable
920,which products in policy has portability,int_hlth_portability_applicable
921,do you have portability for all the health products,int_hlth_portability_applicable
922,Does the cost of foundation should be included in the sum insured to be declared,int_fire_includ_foundation_cost
923,is foundation cost part of sum insured declaration,int_fire_includ_foundation_cost
924,does sum insured include cost of building foundation,int_fire_includ_foundation_cost
925,foundation charge is included in sum insured,int_fire_includ_foundation_cost
926,will the place of travel affect the premium,int_trvl_plac_jorny_premium
927,what effects does place of travel have on the premium,int_trvl_plac_jorny_premium
928,how does place of travel affect the premium,int_trvl_plac_jorny_premium
929,is premium amount affected by place to travel,int_trvl_plac_jorny_premium
930,will the premium be affected based on place of travel,int_trvl_plac_jorny_premium
931,does the premium sum includes tax also,int_gnrc_prem_tax_inclsve
932,Is the Premium amount inclusive of taxes or will tax be charged separately,int_gnrc_prem_tax_inclsve
933,Is premium inclusive of taxes,int_gnrc_prem_tax_inclsve
934,tax is included in the premium amount,int_gnrc_prem_tax_inclsve
935,Will tax be charged on top of the premium charges,int_gnrc_prem_tax_inclsve
936,will i receive an acknowledment from tpa that claim paper is received,int_hlth_claim_submssn_acknldgmnt
937,does tpa send an acknowledgement after receiving claim paper,int_hlth_claim_submssn_acknldgmnt
938,will tpa send acknowledgement to me that he has recieved claim paper,int_hlth_claim_submssn_acknldgmnt
939,do i get acknowledgement from tpa about the receipt of my claim paper,int_hlth_claim_submssn_acknldgmnt
940,which types of travel does travel policy cover,int_trvl_overseastrip_type
941,does travel policy cover all types of travel,int_trvl_overseastrip_type
942,what are the different type of travel in which travel policy is applicable,int_trvl_overseastrip_type
943,do you cover all types of travel,int_trvl_overseastrip_type
944,is travel policy applicable for all types of travel,int_trvl_overseastrip_type
945,what benefits are transfered from a policy while porting,int_hlth_ported_prviousbenfts
946,will any benefits from the previous policy be available in the ported policy,int_hlth_ported_prviousbenfts
947,what are the discounts that i can get when a policy is ported,int_hlth_ported_prviousbenfts
948,what previous benefits does NIA provide in case of ported policy,int_hlth_ported_prviousbenfts
949,Will the depreciation be considered when i get money for a house  that got destructed,int_hous_destruction
950,If house hold items are lost or destructed how much money will i get,int_hous_destruction
951,If there is a loss of items insured will i get the amount i declared,int_hous_destruction
952,Do i get the entire amount back if the items i insured got destroyed,int_hous_destruction
953,do i need to pay exam fee again if i take the exam again,int_agnt_exm_reappear_fee
954,how can i appear again for the exam,int_agnt_exm_reappear_fee
955,should i pay the fee again to reappear for the exam,int_agnt_exm_reappear_fee
956,do i have to pay the fee again to appear again in the exam,int_agnt_exm_reappear_fee
957,if i reappear for the exam should i pay fee again,int_agnt_exm_reappear_fee
958,if i fail the exam can i attempt it again,int_agnt_exm_reappear_fee
959,do i have to repay my health insurance company when i settle my injury claim,int_motr_health_insur
960,do i need to pay my medical insurance company after i get a settlement from insurance company,int_motr_health_insur
961,should i pay back my health  insurer from my settlement amount,int_motr_health_insur
962,should i pay my health insurance company back from my settlement,int_motr_health_insur
963,do i have to repay my health insurer after i get a payment from my insurer,int_motr_health_insur
964,do i need a lawyer if i had accident injury,int_motr_lawyer_accident
965,is a lawyer required when i get injury,int_motr_lawyer_accident
966,is an advocate required if i am injured in accident,int_motr_lawyer_accident
967,should i contact a lawyer if i had an injury,int_motr_lawyer_accident
968,do i need a lawyer if i am injured in a motor accident,int_motr_lawyer_accident
969,is lawyer required if i had an injury at work place,int_motr_lawyer_work
970,is a lawyer needed if i am injured on job,int_motr_lawyer_work
971,do i need a lawyer if i get injured in work,int_motr_lawyer_work
972,is lawyer  required if i am injured at work place,int_motr_lawyer_work
973,will i require a lawyer  if i had an injury at job location,int_motr_lawyer_work
974,My house is under society insurance. Do ineed additional insurance on top of it,int_hous_society
975,What if the flat i live is insured by society,int_hous_society
976,i live in a property insured by society . Do i take separate insurance cover,int_hous_society
977,I live in a building insured by my society. Would I need to take additional insurance,int_hous_society
978,why should i take travel policy if i already have a health insurance,int_trvl_health_why
979,is a travel policy coverage required for some one who already has a health policy coverage,int_trvl_health_why
980,why do i need travel insurance policy if i am already covered under health insurance policy of nia,int_trvl_health_why
981,is a person covered in health policy need travel policy,int_trvl_health_why
982,i have a health policy coverage. do i still need a travel policy,int_trvl_health_why
983,is medical tests required  again for policy renewal,int_hlth_med_test_again
984,should i undergo medical test for renewing policy,int_hlth_med_test_again
985,should i do medical test again for  renewing the policy,int_hlth_med_test_again
986,do i need to go for a medical test for policy renewal,int_hlth_med_test_again
987,do i need to inform you while travelling abroad,int_pacc_overseas_travel
988,when travelling abroad should i inform you,int_pacc_overseas_travel
989,should nia be informed before i travel abroad,int_pacc_overseas_travel
990,is it needed to inform you while travelling abroad,int_pacc_overseas_travel
991,is it required to make fir if an accident occurs,int_motr_lodge_fir
992,do i need to make an fir in case of an accident,int_motr_lodge_fir
993,should i make fir when i meet with an accident,int_motr_lodge_fir
994,is it compulsory to make fir when accident happens,int_motr_lodge_fir
995,who is going to pay medical expenses for treatment of injuries,int_motr_pay_bill
996,who is going to pay my medical bills if i am injured in an auto accident,int_motr_pay_bill
997,who will pay medical bills for treatment of injury from an accident,int_motr_pay_bill
998,who is responsible for payment of medical bills in case of an injury in an accident,int_motr_pay_bill
999,do i need to pay my bills if i am injured in motor accident,int_motr_pay_bill
1000,is it mandatory to submit duly signed proposal form while enhancing my policy sum insured,int_hlth_signdpolcy_frm
1001,is submission of signed proposal form mandatory to enhance policy sum insured,int_hlth_signdpolcy_frm
1002,should i submit a signed proposal form for enhancing my sum insured,int_hlth_signdpolcy_frm
1003,do i need to submit signed proposal form for the enhancement of sum insured,int_hlth_signdpolcy_frm
1004,should i have insurance for motor  driven on public place,int_motr_mandatory_plying_vehicles
1005,do i need to take an insurance to drive my motor in road,int_motr_mandatory_plying_vehicles
1006,is it required to  have insurance if i drive in a public road,int_motr_mandatory_plying_vehicles
1007,is it required to have insurance for driving at public place,int_motr_mandatory_plying_vehicles
1008,is terrorism covered,int_fire_terr_cover
1009,What is the policy coverage option for terrorism,int_fire_terr_cover
1010,What is Coverage for Terror Attacks,int_fire_terr_cover
1011,Is Terror Attacks Covered,int_fire_terr_cover
1012,What are the policy coverage for terrorism,int_fire_terr_cover
1013,what are policies available to cover Terrorism,int_fire_terr_cover
1014,Is Terrorist Attacks Covered,int_fire_terr_cover
1015,What are the various types of policies available for terrorism coverage?,int_fire_terr_cover
1016,Protection against Calamity Resulting in Damage or Loss of Home or House,int_hous_calamity_policy
1017,Secure Home or House Against Natural Calamities like Earthquakes Floods Cyclones Storms,int_hous_calamity_policy
1018,NIA Policy to Protect House against Natural Calamity,int_hous_calamity_policy
1019,Insurance Policy Protection Against Disasters,int_hous_calamity_policy
1020,whicch are the policies for poorer sections of society,int_hlth_policy_available_poor
1021,what policies do you have for poorer sections,int_hlth_policy_available_poor
1022,which policy does NIA have for poorer section of society,int_hlth_policy_available_poor
1023,do you have a policy for poor people,int_hlth_policy_available_poor
1024,What is the policy period for fire insurance?,int_fire_policy_dur
1025,How long the Fire Insurance last,int_fire_policy_dur
1026,What is Normal Duration of a Fire Insurance Policy,int_fire_policy_dur
1027,How long is a fire policy valid,int_fire_policy_dur
1028,What is General Duration of a Fire Insurance Policy,int_fire_policy_dur
1029,What is the duration of policy,int_fire_policy_dur
1030,Duration of a Fire Insurance Policy,int_fire_policy_dur
1031,What is the duration for a fire policy,int_fire_policy_dur
1032,places from where NIA works,int_gnrc_oprtn_cntry
1033,What is a reach of NIA across globe,int_gnrc_oprtn_cntry
1034,Operation Places of NIA,int_gnrc_oprtn_cntry
1035,NIA reach locations,int_gnrc_oprtn_cntry
1036,NIA operates from which locations?,int_gnrc_oprtn_cntry
1037,global places from where NIA operates,int_gnrc_oprtn_cntry
1038,what is reach of New India Assurance,int_gnrc_oprtn_cntry
1039,How many countries does NIA currently operate across the globe?,int_gnrc_oprtn_cntry
1040,How do you Settle the Claim Process,int_hous_claim_settle
1041,What is the Claim Settlement Process,int_hous_claim_settle
1042,Process to Settle the Claim,int_hous_claim_settle
1043,Householder Claim Settlement,int_hous_claim_settle
1044,how can i do settlememnt of personal injury claim,int_motr_prsnl_injry_claim
1045,how do i settle my personal injuries claim,int_motr_prsnl_injry_claim
1046,how to settle personal injury claims,int_motr_prsnl_injry_claim
1047,how is a personal injury case settled,int_motr_prsnl_injry_claim
1048,how are personal injury claims settled,int_motr_prsnl_injry_claim
1049,what is the procedure for settling personal injury  claims,int_motr_prsnl_injry_claim
1050,how will i claim a claim free health checkup,int_hlth_claimfree_hlthchckup
1051,what is procedure for claiming claim free health checkup,int_hlth_claimfree_hlthchckup
1052,how can a claim free health checkup be claimed,int_hlth_claimfree_hlthchckup
1053,how will an agent get club membership,int_agnt_elgble_club_mmbrshp
1054,how do i become eligible for club membership,int_agnt_elgble_club_mmbrshp
1055,how can i be a member of club,int_agnt_elgble_club_mmbrshp
1056,what is the criteria to get club membership,int_agnt_elgble_club_mmbrshp
1057,what is the eligibility criteria to be a member of a club,int_agnt_elgble_club_mmbrshp
1058,how do one apply to become an agent of NIA,int_agnt_apply
1059,how to become an agent of NIA,int_agnt_apply
1060,how can i be an agent,int_agnt_apply
1061,what is the process to become agent,int_agnt_apply
1062,i want to become an agent,int_agnt_apply
1063,how do i become agent of NIA,int_agnt_apply
1064,how do i find out the premium online,int_hlth_cal_premium_online
1065,how can i calculate premium online,int_hlth_cal_premium_online
1066,what should i do to calculate the premium online,int_hlth_cal_premium_online
1067,tell me how to calculate the premium online,int_hlth_cal_premium_online
1068,what should i do for claiming hospital cash,int_hlth_hospitalcash_getwellbenfit
1069,what is the procedure for claiming hospital cash,int_hlth_hospitalcash_getwellbenfit
1070,how to claim for hospital cash,int_hlth_hospitalcash_getwellbenfit
1071,how do i claim hospital cash,int_hlth_hospitalcash_getwellbenfit
1072,i want to claim motor insurance,int_motr_how_claim
1073,how can i claim insurance,int_motr_how_claim
1074,where is motor insurance claim settling office,int_motr_how_claim
1075,what is the procedure to claim for insurance,int_motr_how_claim
1076,how will i claim for policy if i had accident,int_motr_how_claim
1077,where will i claim for my motor policy,int_motr_how_claim
1078,how do i claim insurance,int_motr_how_claim
1079,how do i claim for my motor insurance,int_motr_how_claim
1080,how should I submit a claim,int_motr_how_claim
1081,how do i claim if my motor had accident,int_motr_how_claim
1082,I want to make motor insurance claim,int_motr_how_claim
1083,How can individuals cover their residences under fire policies,int_fire_how_covr_residnc
1084,is apartment  covered under fire policy,int_fire_how_covr_residnc
1085,how can I cover house under policy,int_fire_how_covr_residnc
1086,how can I cover residence under policy,int_fire_how_covr_residnc
1087,which are the salient features of health policy,int_hlth_salient_features_hlth
1088,where do i find salient features of health insurance policies,int_hlth_salient_features_hlth
1089,what are salient feature of your health insurance policies,int_hlth_salient_features_hlth
1090,how can i find salient features of health insurance policies,int_hlth_salient_features_hlth
1091,how do i extend travel policy,int_trvl_extnd_procedure
1092,what should i do to extend the travel policy,int_trvl_extnd_procedure
1093,what can i do to get an extension to my travel policy,int_trvl_extnd_procedure
1094,how can i get my travel policy extended,int_trvl_extnd_procedure
1095,i am looking for a premium refund,int_motr_refd_premium
1096,i want a refund of the premium amount,int_motr_refd_premium
1097,i want to get a refund of premium paid,int_motr_refd_premium
1098,what is the process of refund of premium,int_motr_refd_premium
1099,how do i get a refund of the premium i paid,int_motr_refd_premium
1100,what is the procedure to get premium refunded,int_motr_refd_premium
1101,i need refund of excess premium,int_motr_refd_premium
1102,i need a refund of excess premium which i paid,int_motr_refd_premium
1103,what should i do to get reimbursement for pre or post hospitalization expenses,int_hlth_pre_post_rembrsmnt
1104,what is the procedure to get the reimbursement for pre and post hospitalization expenses,int_hlth_pre_post_rembrsmnt
1105,how does one get reimbursement for pre and post hospitalization expenses,int_hlth_pre_post_rembrsmnt
1106,how can i get reimbursement for pre and post hospitalization expenses,int_hlth_pre_post_rembrsmnt
1107,what should i do to get reimbursements in case of treatment in non network hospitals,int_hlth_reimbursement_non_ntwrk
1108,how does one get reimbursements in case of treatment in nonnetwork hospitals,int_hlth_reimbursement_non_ntwrk
1109,how to get the reimbursements when treatment is done in a non network hospital,int_hlth_reimbursement_non_ntwrk
1110,what is the procedure for reimbursements if a person got treatment in a hospital which is not a network hospital,int_hlth_reimbursement_non_ntwrk
1111,where do i get the claim status of motor policy,int_motr_claim_status
1112,how do i find motor claim status,int_motr_claim_status
1113,how will i get motor policy claim status,int_motr_claim_status
1114,how can i get the status of my motor insurance claim,int_motr_claim_status
1115,what is the process to increase the claim value,int_motr_inc_value
1116,how will i increase policy claim,int_motr_inc_value
1117,how can i increase the claim,int_motr_inc_value
1118,what can i do to increase the value of my claim,int_motr_inc_value
1119,how do i increase the value of claim,int_motr_inc_value
1120,how can i obtain authorization letter,int_hlth_how_obtain_authorization
1121,what is the procedure to get authorization letter,int_hlth_how_obtain_authorization
1122,what is the procedure of obtaining a authorization letter,int_hlth_how_obtain_authorization
1123,how does one obtain the authorization letter,int_hlth_how_obtain_authorization
1124,How do I Renew Griha Suvidha Policy,int_hous_renew_policy
1125,renewal process of policy,int_hous_renew_policy
1126,renewal procedure,int_hous_renew_policy
1127,Process to Renew Householder's Policy,int_hous_renew_policy
1128,how can i renew my policy,int_motr_how_renew
1129,how will i renew policy,int_motr_how_renew
1130,what is the policy renewal process,int_motr_how_renew
1131,how do i renew a policy,int_motr_how_renew
1132,how do i get a pa policy,int_pacc_how
1133,what is the process of taking the pa policy,int_pacc_how
1134,how do i get policy,int_pacc_how
1135,where can I buy policy,int_pacc_how
1136,how can i take a pa policy,int_pacc_how
1137,what is the process involved in taking the pa policy,int_pacc_how
1138,how do i apply for an exam conducted by NSEIT,int_agnt_apply_nseit
1139,how to take NSEIT exam,int_agnt_apply_nseit
1140,how does one apply for the exam of NSEIT,int_agnt_apply_nseit
1141,what is the process to take NSEIT exam,int_agnt_apply_nseit
1142,how to know whether a settlement offer is fair,int_motr_fair_amnt
1143,how do i know if the settlement amount is fair,int_motr_fair_amnt
1144,how do i know if the settlement i received is fair,int_motr_fair_amnt
1145,what is fair amount for settlement,int_motr_fair_amnt
1146,how do you know if your insurance settlement offer is fair,int_motr_fair_amnt
1147,how can i validate fairness of settlement amount,int_motr_fair_amnt
1148,how do i know if i have a fair settlement offer,int_motr_fair_amnt
1149,how will i know if my policy is valid,int_motr_genuine_policy
1150,is my policy geniune,int_motr_genuine_policy
1151,is the motor insurance authentic,int_motr_genuine_policy
1152,how do i know if my motor insurance policy is genuine,int_motr_genuine_policy
1153,how will i find if an insurance is authentic,int_motr_genuine_policy
1154,how can i validate the authenticity of my insurance claim,int_motr_genuine_policy
1155,is a policy i have genuine,int_motr_genuine_policy
1156,what would make a fire insurance close,int_fire_how_policy_termination
1157,what causes the termination of policy,int_fire_how_policy_termination
1158,how do I  end  terminate fire policy,int_fire_how_policy_termination
1159,How does fire insurance policy gets terminated,int_fire_how_policy_termination
1160,Is terrorism risk coverage included,int_fire_terrorism
1161,How do you cover terrorism,int_fire_terrorism
1162,How can the risk of terror be covered,int_fire_terrorism
1163,How can the risk of terrorism be covered,int_fire_terrorism
1164,what is cashless facility,int_hlth_how_cashless_facility
1165,what is meant by cashless facility,int_hlth_how_cashless_facility
1166,how does cashless facility work,int_hlth_how_cashless_facility
1167,what does cashless facility mean,int_hlth_how_cashless_facility
1168,what are different commission rates for different products,int_agnt_commission_rates
1169,how is commission rate differ for insurance products,int_agnt_commission_rates
1170,what is the rates of commission for an agent for different products,int_agnt_commission_rates
1171,how does commission rate vary for different products,int_agnt_commission_rates
1172,how will porting of my policy affect the continuity of policy,int_hlth_continuity_protability
1173,how does continuity affected if a policy is ported,int_hlth_continuity_protability
1174,how will portability affect my policy continuity,int_hlth_continuity_protability
1175,what continuity do i get under portability,int_hlth_continuity_protability
1176,why is it needed to take pa policy even after having a cover provided by bank,int_pacc_bankpa
1177,how does it help me to take a pa policy when i already have a cover from my bank,int_pacc_bankpa
1178,why should i take another pa policy if i already am covered by bank,int_pacc_bankpa
1179,is it needed to take another  policy if my bank already gives me a personal accident cover,int_pacc_bankpa
1180,how will the payment of claim be made,int_hlth_how_payment_claim
1181,how does NIA provide payment for claim,int_hlth_how_payment_claim
1182,how is claim payment made,int_hlth_how_payment_claim
1183,how do you pay claim,int_hlth_how_payment_claim
1184,how does one benefit from club membership,int_agnt_bnfts_club_mmbrshp
1185,what are the benefits for an agent for being a club member,int_agnt_bnfts_club_mmbrshp
1186,what are the benefits for being a club member,int_agnt_bnfts_club_mmbrshp
1187,what are the benefits under various club memberships,int_agnt_bnfts_club_mmbrshp
1188,which are the benefits i can get from club membership,int_agnt_bnfts_club_mmbrshp
1189,how does one benefit from health card,int_hlth_hlth_crd_benefits
1190,what benefits does NIA give for health card,int_hlth_hlth_crd_benefits
1191,how do i get benefited from health card,int_hlth_hlth_crd_benefits
1192,what are the benefits of health card,int_hlth_hlth_crd_benefits
1193,what is travel policy for,int_trvl_why_require
1194,why should i take  travel policy,int_trvl_why_require
1195,what is the purpose of travel policy,int_trvl_why_require
1196,what is the need of a  policy,int_trvl_why_require
1197,how does this policy help me,int_trvl_why_require
1198,why do i need travel policy,int_trvl_why_require
1199,why do one need a travel policy,int_trvl_why_require
1200,how does zone selection in a policy affect me,int_hlth_zone_selection
1201,how is selection of zone important in health policy,int_hlth_zone_selection
1202,what is the importance of zone selection in health policy,int_hlth_zone_selection
1203,why is selection of zone is important in a health policy,int_hlth_zone_selection
1204,how do i get an agency license after i pass the exam,int_agnt_aftr_exam_procedure
1205,what should i do to get agency license after passing an exam,int_agnt_aftr_exam_procedure
1206,how will i  get license after passing the exam,int_agnt_aftr_exam_procedure
1207,what is the procedure to get agency license after passing the exam,int_agnt_aftr_exam_procedure
1208,where will i get ncb,int_motr_whr_ncb
1209,where can i get ncb,int_motr_whr_ncb
1210,how do i get an  ncb certificate,int_motr_whr_ncb
1211,where can i get no claim bonus certificate,int_motr_whr_ncb
1212,how do i get brochure,int_agnt_brochre_pub_material
1213,where is the brochure available,int_agnt_brochre_pub_material
1214,where can i get broucher,int_agnt_brochre_pub_material
1215,where will i get brochure,int_agnt_brochre_pub_material
1216,how to download the syllabus for exam,int_agnt_syllabus_dwnload
1217,how do i get the exam syllabus,int_agnt_syllabus_dwnload
1218,where do i get the syllabus for exam,int_agnt_syllabus_dwnload
1219,what is the syllabus for the exam and how do i download it,int_agnt_syllabus_dwnload
1220,where is the exam syllabus available,int_agnt_syllabus_dwnload
1221,how do i know that i claim got rejected,int_hlth_claimrejctn_notificatn
1222,if nia rejects a claim how will i know about it,int_hlth_claimrejctn_notificatn
1223,who informs the insured that his claim is rejected,int_hlth_claimrejctn_notificatn
1224,how will i know that my policy claim is rejected,int_hlth_claimrejctn_notificatn
1225,what is the procedure for premium calculation,int_motr_how_premium_calculate
1226,how do i know the premium of motor,int_motr_how_premium_calculate
1227,what is the process to calculate premium,int_motr_how_premium_calculate
1228,how is the premium calculated,int_motr_how_premium_calculate
1229,how do you calculate the premium for  insurance,int_motr_how_premium_calculate
1230,what is the premium for motor,int_motr_how_premium_calculate
1231,what is premium for motor,int_motr_how_premium_calculate
1232,what is premium for my motor,int_motr_how_premium_calculate
1233,where can i check the submitted claim's status,int_hlth_claim_status
1234,where do i get my claim status,int_hlth_claim_status
1235,how do i know the status of my claim,int_hlth_claim_status
1236,where can i get claim status,int_hlth_claim_status
1237,how do i port my policy,int_hlth_recomend_proces_portability
1238,what is the process to apply for porting a policy,int_hlth_recomend_proces_portability
1239,what is the process for porting health policy,int_hlth_recomend_proces_portability
1240,how to apply for policy portability,int_hlth_recomend_proces_portability
1241,how is  loss calculated,int_motr_calculate_loss
1242,how will you calculate loss,int_motr_calculate_loss
1243,what is the process to calculate loss,int_motr_calculate_loss
1244,how is  a loss calculated,int_motr_calculate_loss
1245,what is the meaning of health policy,int_hlth_what_hlth_insrnce
1246,why should i go for a health policy,int_hlth_what_hlth_insrnce
1247,what do you mean by health policy,int_hlth_what_hlth_insrnce
1248,what does the term health policy mean,int_hlth_what_hlth_insrnce
1249,how do you define a health insurance,int_hlth_what_hlth_insrnce
1250,why do i take a health  policy,int_hlth_what_hlth_insrnce
1251,what is the purpose of taking health policy,int_hlth_what_hlth_insrnce
1252,what are the factors which determine the premium,int_trvl_fctr_dtrmne_premium
1253,how is a premium determined,int_trvl_fctr_dtrmne_premium
1254,how do you determine premium amount,int_trvl_fctr_dtrmne_premium
1255,which factors determine premium,int_trvl_fctr_dtrmne_premium
1256,how do you differentiate a pa policy from a life insurance policy,int_pacc_lifeins_diff
1257,in what way is pa policy different from life insurance policy,int_pacc_lifeins_diff
1258,what is the difference between life insurance policy and pa policy,int_pacc_lifeins_diff
1259,how is life insurance policy different from pa policy,int_pacc_lifeins_diff
1260,how will you resolve a claim for my motor insurance,int_motr_how_claim_settle
1261,how do you solve my motor claim,int_motr_how_claim_settle
1262,what is the process of solving a motor claim,int_motr_how_claim_settle
1263,what is the process to solve an insurance policy claim,int_motr_how_claim_settle
1264,how will motor insurance claim get solved,int_motr_how_claim_settle
1265,how do you solve a claim,int_motr_how_claim_settle
1266,what is the time for taking the policy before travel date,int_trvl_how_days_prior_india
1267,how early should a policy  be taken before travel date,int_trvl_how_days_prior_india
1268,what time should i take travel policy prior to travel date,int_trvl_how_days_prior_india
1269,when should i take the policy. how many days prior to travel,int_trvl_how_days_prior_india
1270,what is the travel policy extension time,int_trvl_how_fast_policy_extend
1271,what is the time taken for travel policy extension,int_trvl_how_fast_policy_extend
1272,how much time does travel policy extension take,int_trvl_how_fast_policy_extend
1273,how long does it take to extend travel policy,int_trvl_how_fast_policy_extend
1274,how fast can you extend the travel policy,int_trvl_how_fast_policy_extend
1275,how soon  can a travel policy extension happen,int_trvl_how_fast_policy_extend
1276,How is the Premium Amount Calculated,int_hous_calc_prem
1277,How is my Insurance Premium Calculated,int_hous_calc_prem
1278,What are the ways of Calculating Premium,int_hous_calc_prem
1279,How Insurance Companies Determine Premium,int_hous_calc_prem
1280,How to Calculate Premium,int_hous_calc_prem
1281,How is Premium Amount Determined,int_hous_calc_prem
1282,How Premiums are Calculated,int_hous_calc_prem
1283,what benefits do you give in group mediclaim policy,int_hlth_benefit_mediclaim_policy
1284,what is the benefit of taking group mediclaim,int_hlth_benefit_mediclaim_policy
1285,what benefits does NIA provide for group mediclaim,int_hlth_benefit_mediclaim_policy
1286,what are the benefits of group mediclaim policy,int_hlth_benefit_mediclaim_policy
1287,how is group mediclaim policy beneficial,int_hlth_benefit_mediclaim_policy
1288,what will be the sum insured for my independent home / apartment,int_fire_sum_insured
1289,how will i know the sum insured to give for my house / flat,int_fire_sum_insured
1290,How is   sum insured for an independent house or an apartment fixed,int_fire_sum_insured
1291,How is   sum insured for an independent house or an apartment determined,int_fire_sum_insured
1292,what is the validity of agent's appointment,int_agnt_valid
1293,i want to know about the agent's appointment validity,int_agnt_valid
1294,how long my appointment as an agent is valid,int_agnt_valid
1295,how long does an agent's appointment valid,int_agnt_valid
1296,how long is appointment is valid,int_agnt_valid
1297,what is the period of time to settle the case for motor injury,int_motr_time_settle
1298,what is the case settlement timeline,int_motr_time_settle
1299,how long does it take to get a settlement of case,int_motr_time_settle
1300,how much time does it take to settle a motor  accident claim,int_motr_time_settle
1301,what is the time period to settle my case when i am injured in  accident,int_motr_time_settle
1302,what is the duration of case settlement in case of  motor accident claim,int_motr_time_settle
1303,what is the time to settle my claim,int_motr_time_settle
1304,how many days will case settlement take,int_motr_time_settle
1305,how much time is required to settle my motor injury case,int_motr_time_settle
1306,how long will it take to settle my case if i got injury in accident,int_motr_time_settle
1307,what is the period of time it takes to settle a case of injury,int_motr_time_settle
1308,what is timelimit for motor accident case settlement,int_motr_time_settle
1309,how long does case settlement take,int_motr_time_settle
1310,what is the duration for case settlement if i had injury in motor accident,int_motr_time_settle
1311,how long does claim settlement take,int_hlth_claim_settlmnt_period
1312,how long will it to take for a claim to be settled,int_hlth_claim_settlmnt_period
1313,how many days does it need for settling the claim,int_hlth_claim_settlmnt_period
1314,what is the duration for claim settlement,int_hlth_claim_settlmnt_period
1315,what is the claim settlement time,int_hlth_claim_settlmnt_period
1316,how much time it takes to get the mediclaim policy upon payment of the premium,int_hlth_when_mediclaim_policy
1317,when will i get the mediclaim policy on submitting the premium,int_hlth_when_mediclaim_policy
1318,how many days will it take to issue the policy after paying premium,int_hlth_when_mediclaim_policy
1319,how long does it take for getting policy after the payment of premium,int_hlth_when_mediclaim_policy
1320,within what time should  i have to file a lawsuit if i got an injury in an accident,int_motr_time_suit
1321,how long do i have to file a case if i am injured in an accident,int_motr_time_suit
1322,what time do i have  to file a law suit if i am injured in an accident,int_motr_time_suit
1323,what is the duration within which i have to file a lawsuit if i am injured in an  accident,int_motr_time_suit
1324,what is the period within which i should file a suit after i get injured,int_motr_time_suit
1325,how long is the agent exam,int_agnt_time_period_exam
1326,how long is the duration of exam,int_agnt_time_period_exam
1327,what is the duration for the agent exam,int_agnt_time_period_exam
1328,i want to know about the exam duration,int_agnt_time_period_exam
1329,what is the number of claims allowed in a year,int_hlth_max_claims
1330,how many claims are allowed,int_hlth_max_claims
1331,is there constraints on the number of claims in one  year,int_hlth_max_claims
1332,when should i renew the policy,int_motr_renew_policy
1333,when do i do for the renewal of the insurance policy,int_motr_renew_policy
1334,what is the timelimit to renew the current policy before it is expired,int_motr_renew_policy
1335,how many days before my motor policy expiry that renewal should be done,int_motr_renew_policy
1336,what is time within which i should renew my motor inusurance policy,int_motr_renew_policy
1337,which are policy period bands,int_trvl_policy_period
1338,what are the  policy periods available in travel policy,int_trvl_policy_period
1339,how many days can I take travel  policy,int_trvl_policy_period
1340,what is the period of insurance,int_trvl_policy_period
1341,what is the policy period,int_trvl_policy_period
1342,what are the different periods for which travel policy is available,int_trvl_policy_period
1343,which are the products under health insurance,int_hlth_insrnc_available
1344,which are the types of health policies,int_hlth_insrnc_available
1345,what kind of health insurance policies are available,int_hlth_insrnc_available
1346,how many types of policies you give,int_hlth_insrnc_available
1347,what are various health insurance available,int_hlth_insrnc_available
1348,how many policies does NIA have for covering health,int_hlth_policy_available
1349,how many health policies do you have,int_hlth_policy_available
1350,what are the health policy products,int_hlth_policy_available
1351,which are the available policies for health,int_hlth_policy_available
1352,what policies do you have for health insurance,int_hlth_policy_available
1353,how much marks should i score to pass the exam,int_agnt_passing_marks
1354,what is the criteria to pass the exam,int_agnt_passing_marks
